PropType,Taxkey,Address,CondoProject,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,2810941000,3135 N FRATNEY ST,,3,2880,Duplex O/S,Aluminum / Vinyl,2,1910,0,1584,2,8,2,0,4200,2014-07,190000
Residential,3161460000,2861 N PROSPECT AV,,3,3160,Residence O/S,Aluminum / Vinyl,2,1909,0,3122,1,5,2,0,5445,2014-07,285000
Residential,3170105000,2919 N HACKETT AV,,3,3060,Residence O/S,Frame,2,1905,0,2224,1,4,2,1,6000,2014-07,270000
Residential,2801217000,3335 N BARTLETT AV,,3,3150,Residence O/S,Aluminum / Vinyl,2,1908,0,2153,1,4,2,1,3600,2014-07,278000
Residential,3921759000,1540 N JACKSON ST,,3,3240,Residence O/S,Frame,2,1900,0,2138,1,3,1,1,1800,2014-07,266500
Residential,3551202000,2108 N OAKLAND AV,,3,3190,Residence O/S,Aluminum / Vinyl,2,1900,0,1800,1,3,2,1,4080,2014-07,271000
Residential,2801224000,3307 N BARTLETT AV,,3,3150,Residence O/S,Aluminum / Vinyl,2,1904,0,1656,1,4,1,0,2550,2014-07,164000
Residential,2810036210,3340 N PIERCE ST,,3,2880,Residence O/S,Frame,1,1908,0,1483,1,3,1,1,7320,2014-07,167427
Residential,3550126000,1941 N BARTLETT AV,,3,3190,Residence O/S,Frame,1.5,1929,0,1084,1,2,1,0,2670,2014-07,172500
Residential,3212218000,2462 N FRATNEY ST,,3,2890,Residence O/S,Aluminum / Vinyl,1.5,1884,0,987,1,2,1,0,3600,2014-07,110500
Residential,3159973000,2716 N HUMBOLDT BL,,3,3330,Residence O/S,Aluminum / Vinyl,1,1895,0,977,1,2,1,0,5175,2014-07,74000
Residential,3651488000,1241 N 29TH ST,,4,2300,Residence O/S,Stucco,2,1910,0,3058,1,4,2,0,2745,2014-07,25000
Residential,4012082000,3128 W ST PAUL AV,,4,2160,Residence O/S,Brick,1.5,1909,0,1889,1,4,1,0,6960,2014-07,69500
Residential,3020747000,2755 N 89TH ST,,5,2120,Cape Cod,Brick,1.5,1949,0,1931,1,4,2,0,6625,2014-07,175000
Residential,2531025000,4120 N 87TH CT,,5,1460,Cape Cod,Brick,1,1956,0,1725,1,3,2,0,10281,2014-07,122925
Residential,2930512000,3206 N 92ND ST,,5,2120,Cape Cod,Brick,1.5,1951,0,1593,1,3,1,1,4960,2014-07,135000
Residential,2930711000,3440 N 90TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1951,0,1512,1,4,2,0,5000,2014-07,160025
Residential,3031026000,2824 N 84TH ST,,5,2080,Cape Cod,Brick,1,1948,0,1473,1,4,2,0,4756,2014-07,172500
Residential,2930296000,3271 N 84TH ST,,5,2100,Cape Cod,Brick,1,1950,0,1432,1,3,1,1,5240,2014-07,140000
Residential,3031013000,2847 N 83RD ST,,5,2080,Cape Cod,Aluminum / Vinyl,1,1949,0,1364,1,3,1,0,5000,2014-07,125000
Residential,3020642000,2808 N 90TH ST,,5,2120,Cape Cod,Aluminum / Vinyl,1,1949,0,1328,1,3,2,0,6250,2014-07,175000
Residential,3031377000,3057 N 80TH ST,,5,2080,Cape Cod,Brick,1,1947,0,1321,1,3,1,1,6400,2014-07,118000
Residential,3030922000,2857 N 80TH ST,,5,2080,Cape Cod,Brick,1,1947,0,1304,1,3,2,0,5120,2014-07,159000
Residential,2140308000,4912 N 90TH ST,,5,1400,Cape Cod,Brick,1.5,1930,0,1290,1,3,1,0,5600,2014-07,94500
Residential,2930102000,3424 N 87TH ST,,5,2100,Cape Cod,Brick,1,1952,0,1195,1,4,1,0,5000,2014-07,148000
Residential,2610933000,3431 N 97TH PL,,5,2100,Cape Cod,Aluminum / Vinyl,1,1952,0,1189,1,4,1,0,6000,2014-07,120000
Residential,2520454000,4157 N 79TH ST,,5,1470,Cape Cod,Aluminum / Vinyl,1,1956,0,1180,1,4,2,0,6050,2014-07,119500
Residential,2930674000,3249 N 90TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1951,0,1172,1,3,1,0,6250,2014-07,135500
Residential,3020451000,2944 N 85TH ST,,5,2080,Cape Cod,Brick,1,1949,0,1125,1,2,1,0,5000,2014-07,106000
Residential,3031328000,8215 W BURLEIGH ST,,5,2080,Cape Cod,Brick,1,1951,0,1121,1,4,1,0,5520,2014-07,89500
Residential,2240410000,4733 N 77TH CT,,5,1470,Cape Cod,Aluminum / Vinyl,1,1953,0,1098,1,3,1,0,5400,2014-07,85000
Residential,2630794000,3531 N 81ST ST,,5,2040,Cape Cod,Aluminum / Vinyl,1,1952,0,1060,1,3,1,0,8580,2014-07,68000
Residential,3030350000,2908 N 80TH ST,,5,2080,Cape Cod,Aluminum / Vinyl,1,1941,0,1051,1,3,2,0,5376,2014-07,153000
Residential,2920134000,3338 N 83RD ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1951,0,1044,1,3,1,0,5160,2014-07,112300
Residential,2630895000,8138 W LISBON AV,,5,2040,Cape Cod,Aluminum / Vinyl,1,1951,0,1038,1,3,1,0,4800,2014-07,76700
Residential,3031354000,3071 N 81ST ST,,5,2080,Cape Cod,Aluminum / Vinyl,1,1947,0,1034,1,3,1,0,5400,2014-07,105500
Residential,2930056000,3241 N 87TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1949,0,1011,1,3,1,0,4800,2014-07,80000
Residential,2930147000,3130 N 87TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1950,0,997,1,3,1,1,5000,2014-07,104500
Residential,1150233000,10204 W VERA AV,,5,440,Colonial,Prem Wood,2,1988,0,2751,1,4,3,2,21780,2014-07,219000
Residential,2610951000,3381 N 97TH PL,,5,2100,Colonial,Aluminum / Vinyl,2,1954,0,1959,1,5,2,0,5760,2014-07,152900
Residential,2611386000,3602 N 94TH ST,,5,2100,Duplex N/S,Brick,2,1953,0,2134,2,4,3,0,4800,2014-07,106000
Residential,1499949000,11017 W APPLETON AV,,5,780,Duplex O/S,Frame,1.5,1875,0,2025,2,3,2,0,21780,2014-07,51000
Residential,1480851000,6150 N 119TH ST,,5,780,Ranch,Prem Wood,1,1992,0,2304,1,4,3,0,10864,2014-07,250000
Residential,1460096000,11022 W GREEN TREE RD,,5,800,Ranch,Prem Wood,1,1999,0,2111,1,3,3,0,12283,2014-07,274500
Residential,2940383000,3138 N ARGONNE DR,,5,2140,Ranch,Stone,1,1950,0,1494,1,3,2,0,10400,2014-07,165990
Residential,1840203000,10504 W ROHR AV,,5,1040,Ranch,Aluminum / Vinyl,1,1956,0,1414,1,3,2,0,7200,2014-07,114000
Residential,1160084000,6951 N 98TH ST,,5,440,Ranch,Brick,1,1964,0,1404,1,3,1,1,12600,2014-07,144500
Residential,2921016000,3429 N 77TH ST,,5,2040,Ranch,Aluminum / Vinyl,1,1952,0,1352,1,3,2,0,5980,2014-07,137000
Residential,2230522000,8834 W PALMETTO AV,,5,1460,Ranch,Aluminum / Vinyl,1,1960,0,1228,1,3,1,1,6000,2014-07,120400
Residential,2940134000,9825 W CONCORDIA AV,,5,2140,Ranch,Brick,1,1953,0,1177,1,3,1,0,10320,2014-07,132500
Residential,2240119000,8116 W POTOMAC AV,,5,1470,Ranch,Brick,1,1959,0,1176,1,3,1,1,6000,2014-07,92000
Residential,3020758000,2700 N 90TH ST,,5,2120,Ranch,Brick,1,1952,0,1170,1,2,2,0,5400,2014-07,127000
Residential,2240389000,4736 N 79TH ST,,5,1470,Ranch,Brick,1,1960,0,1156,1,3,1,1,6240,2014-07,85000
Residential,2230797000,8611 W RUBY AV,,5,1460,Ranch,Aluminum / Vinyl,1,1957,0,1098,1,3,1,1,8030,2014-07,97000
Residential,1840229000,10504 W CALDWELL AV,,5,1040,Ranch,Aluminum / Vinyl,1,1957,0,1060,1,3,1,0,7200,2014-07,95900
Residential,1840247000,10606 W VILLARD AV,,5,1040,Ranch,Brick,1,1956,0,1039,1,3,1,1,7670,2014-07,115000
Residential,2530948000,4185 N 85TH ST,,5,1460,Ranch,Brick,1,1955,0,1019,1,3,1,0,7980,2014-07,116500
Residential,2531013000,4138 N 88TH ST,,5,1460,Ranch,Brick,1,1956,0,1019,1,2,1,0,7499,2014-07,108500
Residential,2520214000,8055 W LYNMAR TR,,5,1470,Ranch,Aluminum / Vinyl,1,1956,0,974,1,3,1,0,8478,2014-07,100000
Residential,2520223000,8032 W HOPE AV,,5,1470,Ranch,Aluminum / Vinyl,1,1956,0,948,1,3,1,0,8700,2014-07,89900
Residential,2520259000,4219 N 78TH ST,,5,1470,Ranch,Aluminum / Vinyl,1,1956,0,948,1,3,2,0,6292,2014-07,118000
Residential,2610922000,3456 N 97TH PL,,5,2100,Ranch,Aluminum / Vinyl,1,1953,0,932,1,3,1,0,6000,2014-07,79900
Residential,2160038000,10404 W CAMERON AV,,5,1040,Ranch,Aluminum / Vinyl,1,1958,0,919,1,3,1,0,7686,2014-07,89900
Residential,2169979210,4973 N 105TH ST,,5,1040,Residence O/S,Frame,2,1932,0,1380,1,3,1,1,7620,2014-07,95000
Residential,1490122000,11019 W LANGLADE ST,,5,780,Townhouse,Aluminum / Vinyl,2,1974,0,2451,2,6,2,2,7200,2014-07,125900
Residential,3140409000,2858 N BOOTH ST,,6,2810,Duplex O/S,Frame,1.5,1915,0,2073,2,4,2,0,4920,2014-07,139500
Residential,3211458000,2525 N PIERCE ST,,6,2890,Residence O/S,Aluminum / Vinyl,1,1891,0,1708,1,3,2,0,3810,2014-07,141000
Residential,3530883100,1814 N 5TH ST,,6,2920,Residence O/S,Prem Wood,1.5,1900,0,1580,1,2,2,0,8713,2014-07,187500
Residential,3140764000,2769 N BUFFUM ST,,6,2930,Residence O/S,Aluminum / Vinyl,1,1893,0,1106,1,3,1,0,3600,2014-07,19000
Residential,3540161000,2136 N HOLTON ST,,6,2810,Residence O/S,Aluminum / Vinyl,1,1906,0,960,1,2,1,0,3690,2014-07,54500
Residential,2660176000,3850 N 56TH ST,,7,1830,Cape Cod,Brick,1,1947,0,1395,1,4,2,0,4440,2014-07,106000
Residential,2280112000,4655 N 46TH ST,,7,1150,Cape Cod,Aluminum / Vinyl,1,1952,0,1092,1,2,1,0,5934,2014-07,34000
Residential,2480016000,4302 N 48TH ST,,7,1680,Cape Cod,Aluminum / Vinyl,1,1942,0,1092,1,3,1,0,5600,2014-07,24900
Residential,2660106000,3818 N 54TH BL,,7,1830,Colonial,Masonry / Frame,2,1951,0,2083,1,4,1,2,4800,2014-07,96500
Residential,2880115000,3160 N 46TH ST,,7,1840,Dplx Bungalow,Aluminum / Vinyl,2,1929,0,2602,2,6,2,0,4800,2014-07,79000
Residential,2851451000,3354 N 27TH ST,,7,2960,Dplx Bungalow,Aluminum / Vinyl,1,1920,0,1526,2,4,2,0,4290,2014-07,15500
Residential,2700204000,3747 N 26TH ST,,7,2840,Milwaukee Bungalow,Stucco,1,1914,0,1524,1,4,1,0,4515,2014-07,18000
Residential,3080628000,3013 N 38TH ST,,7,1780,Milwaukee Bungalow,Brick,1,1922,0,1422,1,3,1,0,4800,2014-07,50000
Residential,4940620000,2579 S 34TH ST,,8,4000,Dplx Bungalow,Aluminum / Vinyl,1.5,1913,0,1774,2,4,2,0,5400,2014-07,95000
Residential,4720179000,2020 S 36TH ST,,8,4000,Milwaukee Bungalow,Aluminum / Vinyl,1,1925,0,1266,1,3,1,0,3750,2014-07,90000
Residential,4950135000,2318 S 30TH ST,,8,4000,Residence O/S,Aluminum / Vinyl,1.5,1901,0,1323,1,4,1,0,3750,2014-07,65000
Residential,449993000,8575 N 68TH ST,,9,40,Cape Cod,Brick,1,1958,0,1750,1,3,1,1,21780,2014-07,169800
Residential,1080128000,7453 N 89TH ST,,9,440,Ranch,Aluminum / Vinyl,1,1965,0,1863,1,4,2,1,11988,2014-07,164000
Residential,1410245000,7125 W LIMA ST,,9,660,Ranch,Aluminum / Vinyl,1,1968,0,1370,1,3,1,1,7200,2014-07,107000
Residential,840191000,7710 N EDGEWORTH DR,,9,360,Ranch,Frame,1,1957,0,1233,1,3,2,0,11520,2014-07,129500
Residential,1170128000,8730 W DALLAS ST,,9,480,Ranch,Aluminum / Vinyl,1,1966,0,1227,1,3,1,1,9000,2014-07,128900
Residential,1399962100,6700 N 58TH ST,,9,560,Ranch,Stone,1,1951,0,1166,1,3,1,1,16864,2014-07,99000
Residential,1040061000,7567 N 52ND ST,,9,360,Ranch,Brick,1,1957,0,1131,1,3,1,0,10824,2014-07,86900
Residential,1430262000,8413 W BRENTWOOD AV,,9,480,Ranch,Brick,1,1958,0,1033,1,3,1,1,7800,2014-07,87000
Residential,1430071000,6634 N 90TH ST,,9,480,Ranch,Brick,1,1956,0,1024,1,3,1,0,7320,2014-07,89900
Residential,1430333000,6680 N HASTINGS ST,,9,480,Ranch,Brick,1,1957,0,1000,1,3,1,1,8826,2014-07,104000
Residential,730449000,10315 W DARNEL AV,,9,240,Ranch,Frame,1,1974,0,906,1,3,1,0,7320,2014-07,110000
Residential,4030642000,231 N PINECREST ST,,10,2680,Cape Cod,Stone,1.5,1940,0,1888,1,4,3,0,6344,2014-07,284900
Residential,3050585000,2760 N HARTUNG AV,,10,1980,Cape Cod,Brick,1.5,1937,0,1789,1,2,1,1,5869,2014-07,224900
Residential,3850422000,5418 W NOTRE DAME CT,,10,2600,Cape Cod,Stone,1.5,1939,0,1633,1,3,1,1,5308,2014-07,145200
Residential,3050574000,6641 W HADLEY ST,,10,1980,Cape Cod,Brick,1.5,1941,0,1609,1,3,2,0,7738,2014-07,183000
Residential,3040340000,2938 N 70TH ST,,10,1980,Cape Cod,Brick,1.5,1937,0,1392,1,3,1,1,5382,2014-07,168000
Residential,4060852000,181 N 69TH ST,,10,2720,Cape Cod,Aluminum / Vinyl,1,1941,0,1300,1,3,1,1,4800,2014-07,106500
Residential,4081042000,9016 W MT VERNON AV,,10,2760,Cape Cod,Stone,1,1951,0,1228,1,4,1,1,5969,2014-07,169000
Residential,3051214000,2709 N 63RD ST,,10,1980,Cape Cod,Aluminum / Vinyl,1,1948,0,1170,1,3,1,1,5460,2014-07,129900
Residential,4180218000,307 S 79TH ST,,10,2720,Cape Cod,Aluminum / Vinyl,1,1950,0,1105,1,3,2,0,5600,2014-07,130500
Residential,4201086000,219 S 60TH ST,,10,2710,Cape Cod,Aluminum / Vinyl,1,1948,0,1082,1,3,1,0,5040,2014-07,102300
Residential,4201068000,334 S 62ND ST,,10,2710,Cape Cod,Aluminum / Vinyl,1,1948,0,1018,1,3,1,0,5040,2014-07,95500
Residential,4180423000,135 S 81ST ST,,10,2720,Cape Cod,Aluminum / Vinyl,1,1948,0,976,1,3,2,0,6600,2014-07,132800
Residential,2640587000,7062 W BECKETT AV,,10,1940,Cape Cod,Aluminum / Vinyl,1,1953,0,784,1,2,1,0,4920,2014-07,52650
Residential,2890390000,5731 W ROOSEVELT DR,,10,1850,Colonial,Stone,2,1948,0,1996,1,3,2,1,5400,2014-07,162000
Residential,4030355000,4934 W WOODLAWN CT,,10,2680,Colonial,Aluminum / Vinyl,2,1925,0,1615,1,3,1,1,2747,2014-07,198200
Residential,4030314000,5022 W BLUE MOUND RD,,10,2680,Colonial,Stucco,2,1921,0,1458,1,3,1,0,7200,2014-07,175000
Residential,3470080000,1738 N 49TH ST,,10,2540,Dplx Bungalow,Frame,2,1913,0,2904,2,6,2,0,6360,2014-07,196500
Residential,3290209000,2331 N 57TH ST,,10,2540,Dplx Bungalow,Brick,2,1936,0,2747,2,4,2,0,4998,2014-07,173400
Residential,3670112000,1271 N 46TH ST,,10,2610,Dplx Bungalow,Aluminum / Vinyl,2,1921,0,2609,2,6,2,0,4800,2014-07,119900
Residential,3670661000,1542 N 50TH PL,,10,2600,Dplx Bungalow,Stucco,2,1923,0,2256,2,4,2,0,4140,2014-07,155500
Residential,3060822000,2727-A N 56TH ST,,10,1860,Dplx Bungalow,Aluminum / Vinyl,1.5,1928,0,1817,2,3,2,0,4171,2014-07,82000
Residential,2900031000,6501 W KEEFE AVENUE PK,,10,1940,Duplex N/S,Masonry / Frame,2,1956,0,2509,2,6,2,0,6500,2014-07,113500
Residential,3469918000,2026 N 53RD ST,,10,2540,Milwaukee Bungalow,Aluminum / Vinyl,1,1921,0,1824,1,4,3,0,4800,2014-07,205000
Residential,3051005000,6654 W GIRARD AV,,10,1870,Milwaukee Bungalow,Frame,1,1928,0,1509,1,3,1,0,5760,2014-07,102900
Residential,3680611000,1371 N 59TH ST,,10,2600,Milwaukee Bungalow,Frame,1,1926,0,1504,1,4,1,0,4522,2014-07,146000
Residential,3660212000,1342 N 42ND ST,,10,2610,Milwaukee Bungalow,Aluminum / Vinyl,1,1920,0,1500,1,4,1,0,3990,2014-07,75000
Residential,3850427000,5603 W NOTRE DAME CT,,10,2600,Milwaukee Bungalow,Frame,1,1927,0,1235,1,4,1,0,3825,2014-07,107500
Residential,3460808000,1632 N 59TH ST,,10,2600,Milwaukee Bungalow,Aluminum / Vinyl,1,1922,0,1007,1,2,1,0,4760,2014-07,135000
Residential,3290741000,2531 N 58TH ST,,10,2540,Milwaukee Bungalow,Aluminum / Vinyl,1,1924,0,962,1,3,1,0,4760,2014-07,56500
Residential,4090383000,223 N 92ND ST,,10,2760,Ranch,Brick,1,1952,0,960,1,2,1,0,6000,2014-07,116000
Residential,4171143000,429 S 87TH ST,,10,2710,Ranch,Aluminum / Vinyl,1,1953,0,852,1,2,1,0,5300,2014-07,101000
Residential,2650210000,3741 N 63RD ST,,10,1940,Ranch,Aluminum / Vinyl,1,1951,0,792,1,2,1,0,7840,2014-07,64000
Residential,3470109000,1833 N HI MOUNT BL,,10,2580,Residence O/S,Masonry / Frame,2,1913,0,2637,1,5,1,2,8100,2014-07,308000
Residential,3470118000,1734 N 51ST ST,,10,2540,Residence O/S,Stucco,1,1915,0,1861,1,4,2,0,5040,2014-07,218500
Residential,4210274000,576 S OAK PARK CT,,10,2710,Residence O/S,Aluminum / Vinyl,1,1926,0,1254,1,4,1,1,4800,2014-07,108000
Residential,3461704000,1922 N 52ND ST,,10,2540,Residence O/S,Frame,1,1911,0,1145,1,2,1,0,4800,2014-07,194500
Residential,4050772000,6643 W MT VERNON AV,,10,2700,Residence O/S,Aluminum / Vinyl,1,1925,0,824,1,2,1,0,3600,2014-07,60000
Residential,4911046000,5166 W JERELYN PL,,11,4280,Cape Cod,Brick,1,1966,0,2115,1,3,2,1,9414,2014-07,226000
Residential,5330418000,3121 S 34TH ST,,11,4400,Cape Cod,Aluminum / Vinyl,1.5,1953,0,1814,1,5,2,1,4800,2014-07,149000
Residential,5121134000,3026 S 45TH ST,,11,4320,Cape Cod,Brick,1,1941,0,1733,1,4,3,0,5080,2014-07,199900
Residential,5609961114,8801 W TRIPOLI AV,,11,4340,Cape Cod,Brick,1,1969,0,1670,1,5,2,1,5940,2014-07,183750
Residential,5130513000,2776 S 55TH ST,,11,4240,Cape Cod,Aluminum / Vinyl,1.5,1949,0,1390,1,3,2,0,10088,2014-07,147900
Residential,4909875100,6750 W HARRISON AV,,11,4240,Cape Cod,Aluminum / Vinyl,1,1954,0,1275,1,5,1,0,4725,2014-07,129000
Residential,5121206000,2928 S 47TH ST,,11,4320,Cape Cod,Aluminum / Vinyl,1,1946,0,1158,1,3,1,0,5000,2014-07,130000
Residential,5560353000,3845 S 51ST ST,,11,4420,Cape Cod,Aluminum / Vinyl,1,1953,0,1146,1,3,2,0,5000,2014-07,139800
Residential,4901284000,6130 W KINNICKINNIC RIVER PK,,11,4240,Cape Cod,Brick,1,1953,0,1076,1,3,1,0,5520,2014-07,131900
Residential,4891281000,2557 S 70TH ST,,11,4240,Cape Cod,Aluminum / Vinyl,1,1952,0,1010,1,3,1,0,5000,2014-07,109900
Residential,5320296000,3222 S 36TH ST,,11,4410,Cape Cod,Brick,1,1952,0,909,1,2,1,0,6500,2014-07,130000
Residential,5140503000,2975 S 60TH ST,,11,4240,Cape Cod,Aluminum / Vinyl,1,1952,0,893,1,3,1,0,6630,2014-07,80000
Residential,5330343000,3306 W POE ST,,11,4400,Cape Cod,Brick,1,1952,0,855,1,2,2,0,4800,2014-07,108300
Residential,5261389000,8505 W EUCLID AV,,11,4340,Colonial,Fiber-Cement,2,2006,0,2381,1,4,2,1,7419,2014-07,240000
Residential,5261385000,3180 S 86TH ST,,11,4340,Colonial,Fiber-Cement,2,2005,0,2251,1,3,2,1,7440,2014-07,278000
Residential,5300708000,3361 S 54TH ST,,11,4420,Colonial,Aluminum / Vinyl,2,1956,0,1383,1,3,1,1,6950,2014-07,160650
Residential,5610507000,3745 S 95TH ST,,11,4340,Colonial,Aluminum / Vinyl,2,1964,0,1254,1,3,1,1,6900,2014-07,155500
Residential,5320455000,3150 S 42ND ST,,11,4410,Dplx Bungalow,Frame,1.5,1929,0,1904,2,3,2,0,4800,2014-07,148000
Residential,5320528000,3212 S 41ST ST,,11,4410,Milwaukee Bungalow,Aluminum / Vinyl,1,1931,0,1705,1,3,3,0,5043,2014-07,172500
Residential,5710573000,4060 S 72ND ST,,11,4430,Ranch,Brick,1,1979,0,1867,1,3,2,0,9545,2014-07,224000
Residential,5710512000,7036 W VAN BECK AV,,11,4430,Ranch,Frame,1,1987,0,1581,1,3,2,0,7800,2014-07,208000
Residential,5570833000,3750 S MARCY ST,,11,4420,Ranch,Brick,1,1962,0,1417,1,3,2,1,7455,2014-07,200000
Residential,5120979000,4400 W MANITOBA ST,,11,4320,Ranch,Brick,1,1952,0,1306,1,3,1,1,5480,2014-07,110000
Residential,5140326000,6231 W BENNETT AV,,11,4240,Ranch,Aluminum / Vinyl,1,1951,0,1230,1,3,1,0,6160,2014-07,100000
Residential,5260325000,9101 W HOLT AV,,11,4340,Ranch,Aluminum / Vinyl,1,1958,0,1202,1,3,1,1,7590,2014-07,157000
Residential,5130611000,5511 W STACK DR,,11,4240,Ranch,Brick,1,1952,0,1196,1,2,1,1,10472,2014-07,117500
Residential,5591219000,8010 W TRIPOLI AV,,11,4340,Ranch,Brick,1,1959,0,1195,1,3,1,1,7200,2014-07,157500
Residential,5300206000,3310 S 58TH ST,,11,4420,Ranch,Frame,1,1955,0,1160,1,2,1,0,7744,2014-07,112000
Residential,5570125000,6111 W EDEN PL,,11,4420,Ranch,Brick,1,1956,0,1150,1,3,2,0,5500,2014-07,126000
Residential,5280128000,3216 S 70TH ST,,11,4310,Ranch,Brick,1,1955,0,1139,1,3,1,0,5400,2014-07,134900
Residential,5260513000,8913 W VERONA CT,,11,4340,Ranch,Aluminum / Vinyl,1,1959,0,1128,1,3,1,0,7965,2014-07,144750
Residential,5151015000,7007 W BENNETT AV,,11,4240,Ranch,Brick,1,1954,0,1088,1,3,1,1,5750,2014-07,85000
Residential,5599988220,7802 W EDEN PL,,11,4340,Ranch,Aluminum / Vinyl,1,1959,0,1004,1,3,1,1,5280,2014-07,148500
Residential,5280746000,7464 W BURDICK AV,,11,4310,Ranch,Masonry / Frame,1,1956,0,988,1,2,1,1,7150,2014-07,125000
Residential,5130418000,2845 S 51ST ST,,11,4240,Ranch,Brick,1,1951,0,834,1,2,1,0,7280,2014-07,96000
Residential,5121203000,2912 S 47TH ST,,11,4320,Ranch,Aluminum / Vinyl,1,1941,0,800,1,2,1,0,5000,2014-07,95000
Residential,5300556000,5401 W OHIO AV,,11,4420,Ranch,Aluminum / Vinyl,1,1954,0,725,1,2,1,0,4725,2014-07,100900
Residential,4610669000,1009 W MAPLE ST,,12,4100,Duplex O/S,Frame,1.5,1892,0,1711,2,4,2,0,3600,2014-07,61000
Residential,4961525000,2703 S 15TH PL,,12,4160,Duplex O/S,Aluminum / Vinyl,2,1917,0,1624,2,4,2,0,2820,2014-07,80000
Residential,4961595000,2714 S 15TH PL,,12,4160,Residence O/S,Aluminum / Vinyl,1,1918,0,1266,1,3,1,0,3750,2014-07,100000
Residential,4270036000,739 W BRUCE ST,,12,4020,Triplex,Aluminum / Vinyl,2,1875,0,2688,3,4,3,0,6400,2014-07,82500
Residential,6241008000,4930 S 18TH ST,,13,4780,Cape Cod,Frame,1.5,1986,0,3098,1,4,2,2,8640,2014-07,270000
Residential,5491407000,3745 S 5TH ST,,13,4700,Cape Cod,Frame,1,1950,0,1250,1,4,2,0,5700,2014-07,147500
Residential,5510123000,3851 S 13TH ST,,13,4520,Cape Cod,Stone,1,1951,0,1244,1,3,1,0,4840,2014-07,126000
Residential,5490698000,3515 S 5TH PL,,13,4700,Cape Cod,Stucco,1.5,1950,0,1230,1,3,2,0,5040,2014-07,101200
Residential,5510971000,3819 S 19TH ST,,13,4520,Cape Cod,Aluminum / Vinyl,1,1941,0,1186,1,3,2,0,4840,2014-07,140000
Residential,5510773000,3749 S 15TH PL,,13,4520,Cape Cod,Aluminum / Vinyl,1,1948,0,981,1,3,1,0,4600,2014-07,94000
Residential,5940707000,4602 S HOWELL AV,,13,4720,Cape Cod,Stone,1,1940,0,927,1,2,1,0,4884,2014-07,120000
Residential,6239722000,4840 S 22ND PL,,13,4660,Colonial,Aluminum / Vinyl,2,1940,0,1468,1,3,1,1,6450,2014-07,157500
Residential,5511228000,3604 S 15TH PL,,13,4520,Duplex O/S,Aluminum / Vinyl,1.5,1941,0,2201,2,5,2,0,4838,2014-07,135000
Residential,5800933100,3909 S 1ST PL,,13,4700,Milwaukee Bungalow,Aluminum / Vinyl,1,1927,0,1482,1,4,2,1,7200,2014-07,237500
Residential,5970022000,1573 W BOLIVAR AV,,13,4660,Ranch,Brick,1,1956,0,1208,1,3,1,0,6608,2014-07,116000
Residential,5510450000,3617 S 16TH ST,,13,4520,Ranch,Stone,1,1953,0,1205,1,2,1,0,5016,2014-07,91400
Residential,6909979120,2228 W KIMBERLY AV,,13,4860,Ranch,Aluminum / Vinyl,1,1955,0,1090,1,3,1,0,8990,2014-07,147000
Residential,6670179000,5601 S MELINDA ST,,13,4840,Ranch,Aluminum / Vinyl,1,1960,0,1030,1,3,1,0,5500,2014-07,129900
Residential,5340205000,2109 W OKLAHOMA AV,,13,4360,Ranch,Aluminum / Vinyl,1,1941,0,826,1,2,1,0,5160,2014-07,81500
Residential,5510740000,3718 S 18TH ST,,13,4520,Ranch,Aluminum / Vinyl,1,1939,0,771,1,2,1,0,4720,2014-07,85500
Residential,5800041000,3965 S 1ST PL,,13,4700,Residence O/S,Aluminum / Vinyl,2,1921,0,1591,1,3,2,0,4200,2014-07,172500
Residential,6899965221,6090 S 18TH ST,,13,4860,Split Level,Masonry / Frame,1,1966,0,2216,1,4,2,0,20086,2014-07,225000
Residential,5829943100,3956 S PINE AV,,14,4700,Cape Cod,Aluminum / Vinyl,1.5,1952,0,1461,1,4,1,1,5546,2014-07,91200
Residential,5360617000,3430 S 11TH ST,,14,4520,Cape Cod,Aluminum / Vinyl,1.5,1937,0,1362,1,3,1,1,4636,2014-07,125000
Residential,5360530000,3377 S 11TH ST,,14,4520,Cape Cod,Stone,1,1949,0,1315,1,3,1,1,4880,2014-07,119900
Residential,5380622000,3218 S CHASE AV,,14,4580,Cape Cod,Aluminum / Vinyl,1,1948,0,1239,1,3,1,1,5060,2014-07,110000
Residential,5489928000,326 E BRADLEY AV,,14,4620,Cape Cod,Brick,1.5,1947,0,1238,1,3,1,1,5160,2014-07,190000
Residential,5390214000,3420 S NEVADA ST,,14,4580,Cape Cod,Aluminum / Vinyl,1,1948,0,1091,1,3,1,0,6150,2014-07,109000
Residential,5471218000,3528 S HERMAN ST,,14,4620,Cape Cod,Aluminum / Vinyl,1,1950,0,1040,1,4,1,0,6480,2014-07,152000
Residential,5380960000,206 E HOLT AV,,14,4580,Cape Cod,Aluminum / Vinyl,1,1948,0,1022,1,2,1,0,6600,2014-07,124000
